conversation_id_str;created_at;favorite_count;Label;;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;
1,89507E+18;Thu Feb 27 11:13:00 +0000 2025;0;Positif;273;Makan siang Bergizi Gratis. Mimin seneng banget lihat adeknya lahap makan https://t.co/bBSk3J7voy;1,89507E+18;https://pbs.twimg.com/ext_tw_video_thumb/1895069543447588865/pu/img/BGM2LiLmhGluzS_O.jpg;;in;nglegok blitar jatim;0;0;0;https://x.com/PNglegok/status/1895069617481207988;1,15899E+18;PNglegok;
1,89479E+18;Wed Feb 26 16:34:38 +0000 2025;0;Netral;274;Hai Sobwas Terdepan! Dalam upaya memastikan keberlanjutan dan kualitas Program Makan Siang Bergizi Gratis (MBG) Kepala Perwakilan BPKP Provinsi NTB Mudzakir didampingi oleh Korwas Bidang IPP beserta tim turun langsung ke lapangan untuk melakukan pemantauan. Kegiatan ini https://t.co/8jsHG28c8D;1,89479E+18;https://pbs.twimg.com/media/GkujxXbXEAAoiQZ.jpg;;in;Kota Mataram, Nusa Tenggara Ba;0;0;0;https://x.com/bpkp_ntb/status/1894788171562688796;1,25137E+18;bpkp_ntb;
1,89495E+18;Thu Feb 27 03:05:43 +0000 2025;0;Negatif;275;Nahh loh.. MBG (Makan Bergizi Gratis) mau di bawa pulang pas Ramadhan?? Apa gak basi tu sayur2nya?? Diluar Nurul terus ni kebijakan pejabat kita..;1,89495E+18;;;in;Siberut Selatan, Indonesia;0;0;0;https://x.com/yoharmen/status/1894946989063971329;58441732;yoharmen;
1,89437E+18;Tue Feb 25 12:33:25 +0000 2025;215;Negatif;276;itu bukan makan bergizi gratis itu makan bersyukur gratis;1,89437E+18;;;in;;1;3;32;https://x.com/yonforger/status/1894365080734896547;1,42076E+18;yonforger;
1,89515E+18;Thu Feb 27 16:37:03 +0000 2025;0;Positif;277;Sosialisasi Program Makan Bergizi Gratis di Makassar: Langkah Nyata untuk SDM Unggul https://t.co/Awr06wVPxm;1,89515E+18;;;in;Indonesia;0;0;0;https://x.com/KuretaID/status/1895151169309417626;1,36973E+18;KuretaID;
1,89351E+18;Sun Feb 23 04:04:24 +0000 2025;249;Negatif;278;"Jangan lupa juga program Makan Bergizi Gratis masih terus berlanjut &amp; semakin banyak kasus anak keracunan yg muncul dari daerah yg berbeda beda. Anak sekolahnya sakit kantin sekolahnya mengeluh krn pendapatan minim food wastenya makin meningkat. https://t.co/K0BQ6yxbuG";1,89351E+18;https://pbs.twimg.com/media/GkcbUAuWMAAZTia.jpg;;in;Depok, Indonesia;12;3;208;https://x.com/andikamalreza/status/1893512206932709818;499262326;andikamalreza;
1,89063E+18;Sat Feb 15 05:11:09 +0000 2025;378;Netral;279;MBG= Makan siang Bergizi Gratis MBG= Manipulasi Blokir Gebuk Teman-teman bisa mendapatkan bentuk fisiknya di festival kami yaa! https://t.co/FHCDdjzAk0;1,89063E+18;https://pbs.twimg.com/media/Gjzd3xAacAAIbTo.jpg;;in;Southeast Asia;2;5;172;https://x.com/safenetvoice/status/1890629902908391461;1548755353;safenetvoice;
1,89502E+18;Thu Feb 27 07:40:15 +0000 2025;0;Netral;280;Gibran Jadi Pemateri Retret Kepala Daerah Singgung Soal Pelaksanaan Makan Bergizi Gratis di Daerah https://t.co/opphT40w7n;1,89502E+18;;;in;semarang;0;0;0;https://x.com/suarasemarangs/status/1895016077924671500;1,85598E+18;suarasemarangs;
1,89459E+18;Wed Feb 26 03:26:18 +0000 2025;0;Positif;281;Hari Kedua MBG di Kota Mojokerto Siswa SDN Wates 6 Sambut dengan Antusias Hari kedua program Makan Bergizi Gratis (MBG) perdana di SD Negeri Wates 6 Kota Mojokerto disambut antusias oleh para siswa. Program ini menjadi momen istimewa karena sajian menu yang menggugah selera https://t.co/orLjv5S19d;1,89459E+18;https://pbs.twimg.com/ext_tw_video_thumb/1894589613211357187/pu/img/L7WZCgPEdyDzyANd.jpg;;in;Mojokerto, Jawa Timur;0;0;0;https://x.com/kabarterdepanID/status/1894589781348360466;283305745;kabarterdepanID;
1,89022E+18;Fri Feb 14 02:13:08 +0000 2025;204;Positif;282;"Menurut Presiden Prabowo Subianto program unggulan Makan Bergizi Gratis (MBG) tampak sederhana tetapi dia meyakini akan menjadi investasi yang signifikan bagi masa depan bangsa. &lt; #PrabowoSubianto #MakanBergiziGratis https://t.co/s4Wn4POjIF";1,89022E+18;;;in;Jakarta;79;367;28;https://x.com/kompascom/status/1890222713920540724;23343960;kompascom;
1,89493E+18;Thu Feb 27 01:46:37 +0000 2025;17;Negatif;283;Makan Bergizi Gratis (MBG) Makan Basi Gratis (MBG) Sch: BBCNewsIndonesia 1/2 https://t.co/tgBxnFhmvZ;1,89493E+18;https://pbs.twimg.com/ext_tw_video_thumb/1894926975996960768/pu/img/3PHEHtttaaTI1GE6.jpg;;in;;0;4;11;https://x.com/Bersinar2023/status/1894927082595246330;1,72594E+18;Bersinar2023;
1,89107E+18;Sun Feb 16 10:08:07 +0000 2025;931;Negatif;284;Program Makan Bergizi Gratis (MBG) di Kabupaten Sumenep Jawa Timur dihentikan. Link berita: https://t.co/77ybYs6KJw / #MakanBergiziGratis #MBG #Siswa #Sekolah #Sumenep https://t.co/ke9vX0q0OP;1,89107E+18;https://pbs.twimg.com/media/Gj5rSD2bUAEqHlw.jpg;;in;Jakarta;91;123;292;https://x.com/kompascom/status/1891067025088266358;23343960;kompascom;
1,89516E+18;Thu Feb 27 16:54:34 +0000 2025;0;Positif;285;Sosialisasi Program Makan Bergizi Gratis di Cilandak: Upaya Nyata DPR RI dan BGN dalam Meningkatkan Kesehatan Masyarakat https://t.co/EKA719DpUS;1,89516E+18;;;in;Indonesia;0;0;0;https://x.com/KuretaID/status/1895155576679899489;1,36973E+18;KuretaID;
1,89513E+18;Thu Feb 27 15:25:47 +0000 2025;4;Positif;286;Dalam mendukung penuh Makan Bergizi Gratis (MBG) @kementan berkomitmen menyediakan protein hewani berkualitas untuk mendukung kesehatan masyarakat terutama anak-anak Yuk simak bagaimana upaya kementan memperkuat peternakan lokal @ditjen_pkh #DitjenPKH;1,89513E+18;;;in;Jl. Palembang - Pangkalan Bala;0;0;0;https://x.com/bptusembawa/status/1895133235476341127;8,21608E+17;bptusembawa;
1,89513E+18;Thu Feb 27 15:05:00 +0000 2025;2;Netral;287;Selama Puasa Makan Bergizi Gratis Dalam Bentuk Bekal Bisa Dibawa Pulang https://t.co/cDqIWJaLek;1,89513E+18;;;in;Indonesia;0;0;1;https://x.com/KompasTV/status/1895128003845443908;71436318;KompasTV;
1,88965E+18;Wed Feb 12 11:59:43 +0000 2025;8789;Netral;288;Dini hari kemarin Kakungku meninggal dunia. Paginya kami mendapat nasi box dr tetangga untuk sarapan pagi. Saat prosesi pemakaman selesai di siang hari pun tbtb sudah ada rombongan Ibu-ibu yg mengantar makan siang. Semua ini mereka yg memasak. Tanpa meminta bayaran sepersenpun. https://t.co/jknTD0TWKN;1,88965E+18;https://pbs.twimg.com/media/Gjlem2xboAAbbyS.jpg;;in;;202;121;578;https://x.com/otunns/status/1889645557385212030;7,09929E+17;otunns;
1,89462E+18;Wed Feb 26 05:19:51 +0000 2025;0;Negatif;289;Kepala Badan Gizi Nasional menyatakan bakal mengevaluasi temuan daging ayam berdarah dalam kotak makanan program Makan Bergizi Gratis (MBG) di Sumba Timur NTT. #Nusantara #AdadiKompas https://t.co/loOi5VwqDs;1,89462E+18;;;in;Palmerah Selatan, Jakarta;0;0;0;https://x.com/KompasKlasika/status/1894618357753663906;155456716;KompasKlasika;
1,89498E+18;Thu Feb 27 05:12:21 +0000 2025;0;Positif;290;siang ini dpt makan bergizi gratis (mbg) disponsori oleh kakak https://t.co/UE0vNNbHHl;1,89498E+18;https://pbs.twimg.com/media/GkxROD2XQAAedFS.jpg;;in;Jakarta, Indonesia;0;3;0;https://x.com/nnnairb/status/1894978856379129984;1,77003E+18;nnnairb;
1,89468E+18;Wed Feb 26 09:29:27 +0000 2025;0;Netral;291;Stok telur jelang Ramadhan mencukupi. Peternak ayam petelur di Blitar akui program makan bergizi gratis belum banyak berpengaruh terhadap permintaan telur #Nusantara #AdadiKompas https://t.co/EAGwWA388Y;1,89468E+18;;;in;Palmerah Selatan, Jakarta;0;0;0;https://x.com/KompasKlasika/status/1894681171910349311;155456716;KompasKlasika;
1,89505E+18;Thu Feb 27 10:00:35 +0000 2025;1;Netral;292;Dadan menjelaskan bahwa BGN akan melakukan beberapa perubahan pada program makan bergizi gratis. Apa saja? https://t.co/cKE3hXnkIQ;1,89505E+18;;tempodotco;in;Indonesia;0;0;0;https://x.com/tempodotco/status/1895051395524633097;18129942;tempodotco;
1,89489E+18;Wed Feb 26 23:14:34 +0000 2025;0;Positif;293;Koperasi Warga Mulya Proyudan Dukung Program Makan Bergizi Gratis Kemenkop Beri Apresiasi https://t.co/DuBQKriviH;1,89489E+18;;;in;;0;0;0;https://x.com/EICom2023/status/1894888819562029149;1,72263E+18;EICom2023;
1,89134E+18;Mon Feb 17 04:18:53 +0000 2025;36454;Negatif;294;Hari ini (17/2) Ribuan pelajar turun jalan di berbabagai wilayah di tanah Papua tolak Makan Bergizi Gratis (MBG). Anak-anak sekolah dipaksa duduk dipaksa makan dari tangan yang masih berlumuran darah keluarga mereka. #mbg https://t.co/dQQHBgbFOB;1,89134E+18;https://pbs.twimg.com/media/Gj9lFira0AAYvP5.jpg;;in;;469;262;17012;https://x.com/vyeimo83/status/1891341522773201080;1,79531E+18;vyeimo83;
1,89502E+18;Thu Feb 27 07:36:33 +0000 2025;0;Positif;295;Syukurlah anak anak dapat MAKAN bergizi GRATIS ??;1,89502E+18;;;in;;0;0;0;https://x.com/seongeun55555/status/1895015149171548661;1,47584E+18;seongeun55555;
1,89497E+18;Thu Feb 27 04:25:24 +0000 2025;0;Positif;296;"karena rajin olahraga pagi dan menyapa warga sekitar hari ini aku bisa makan bergizi gratis. dapet kiriman oncom hitam sukun kacang bogor gandaria kenikir kubis sekarung &amp; akhirnya aku bisa pegang dan makan buah kemang. semoga petani-petani kita hidupnya semakin makmur https://t.co/00U9ULaSBJ";1,89497E+18;https://pbs.twimg.com/media/GkxGbhPXkAAAOCB.jpg;;in;Indonesia;0;0;0;https://x.com/Purirachma_/status/1894967044812214670;1,11273E+18;Purirachma_;
1,89498E+18;Thu Feb 27 05:30:36 +0000 2025;6;Positif;297;Program Makan Bergizi Gratis (MBG) resmi masuk dalam Proyek Strategis Nasional (PSN) 2025-2029 bersama proyek besar lainnya seperti 3 juta rumah dan Giant Sea Wall. #bisnisupdate #update #bisnis #oneliner https://t.co/0tj3ZuoVaP https://t.co/mhDeFrftsr;1,89498E+18;https://pbs.twimg.com/media/GkxVRl9WMAAFfc2.jpg;;in;;1;1;4;https://x.com/kumparan/status/1894983451440193951;7,59693E+17;kumparan;
1,89515E+18;Thu Feb 27 16:31:12 +0000 2025;0;Positif;298;Pemerintah Sosialisasikan Program Makan Bergizi Gratis di Makassar Targetkan Perbaikan Gizi Nasional https://t.co/woztDqhW3H;1,89515E+18;;;in;Indonesia;0;0;0;https://x.com/KuretaID/status/1895149698400559418;1,36973E+18;KuretaID;
1,89511E+18;Thu Feb 27 13:59:47 +0000 2025;0;Positif;299;Program Makan Bergizi Gratis di Touna Akan Dimulai Maret 2025 Menyasar 3.500 Anak Sekolah https://t.co/B6d9Fc5ENS;1,89511E+18;;;in;;0;0;0;https://x.com/ComMetrosulteng/status/1895111591802364281;1,54863E+18;ComMetrosulteng;
1,89513E+18;Thu Feb 27 15:00:01 +0000 2025;2;Positif;300;Menteri Wihaji Bagikan Paket Makan Bergizi Gratis dari Rumah ke Rumah https://t.co/r9bUnZ0wbg;1,89513E+18;;;in;Indonesia;0;0;0;https://x.com/KompasTV/status/1895126749723464155;71436318;KompasTV;
1,89467E+18;Wed Feb 26 08:26:05 +0000 2025;2;Positif;302;Kapolresta Bukittinggi Kombes Pol Yessi Kurniati meninjau pelaksanaan program Makan Bergizi Gratis (MBG) yang berlangsung pada Rabu 26 Februari 2025 di SDN 05 Tarok Dipo Bukittinggi. https://t.co/IEoD5F25pn;1,89467E+18;https://pbs.twimg.com/media/Gksz9UlXQAA3rBB.jpg;;in;Bukittinggi;0;0;0;https://x.com/Humas_Res_Bkt/status/1894665225699561558;201535121;Humas_Res_Bkt;
1,88844E+18;Sun Feb 09 04:19:31 +0000 2025;500;Negatif;303;Memangkas anggaran pendidikan untuk makan bergizi gratis. Makanan bergizi meningkatkan kecerdasan. Kecerdasan tidak meningkat karena tidak diasah oleh kualitas pengajaran yang baik. Kualitas pengajaran yang baik tidak tercapai salah satunya karena kesejahteraan guru yang;1,88844E+18;;;in;;7;12;203;https://x.com/zanatul_91/status/1888442581392249050;88120377;zanatul_91;
1,89185E+18;Tue Feb 18 14:05:59 +0000 2025;602;Netral;304;Inilah makan gratis yg sesungguhnya : tt/elftwee.smansaa https://t.co/5mjYvDHmTn;1,89185E+18;https://pbs.twimg.com/media/GkE1DpsXAAA2_eX.jpg;;in;??;3;42;23;https://x.com/kegblgnunfaedh/status/1891851662001869215;1,17217E+18;kegblgnunfaedh;
1,88556E+18;Sat Feb 01 05:09:47 +0000 2025;198;Negatif;305;"Demi makan siang gratis... Selamat menikmati oke gas Kalimantan Barat toh kalian yang memilih makan siang gratis ketimbang jalan mulus jembatan bandara pelabuhan jalan tol &amp; kereta api. https://t.co/TFVycjtXWI";1,88556E+18;https://pbs.twimg.com/media/GirXTOIb0AA_V7e.jpg;;in;Kalimantan Barat, Indonesia;14;13;39;https://x.com/FuzaFirdaus/status/1885556128370802896;9,01E+17;FuzaFirdaus;
1,8951E+18;Thu Feb 27 13:00:22 +0000 2025;1;Positif;306; Program PBB di Indonesia harus mendukung prioritas nasional - seperti Makan Bergizi Gratis yang berkontribusi langsung bagi capaian SDGs ujar Wamenlu Tata. https://t.co/3oCDXQvPot;1,8951E+18;https://pbs.twimg.com/media/Gky8WJhXcAApP5G.jpg;Kemlu_RI;in;Jakarta;0;0;2;https://x.com/Kemlu_RI/status/1895096637917405391;160858057;Kemlu_RI;
1,89473E+18;Wed Feb 26 12:23:52 +0000 2025;1;Netral;307;Anggota DPD RI Provinsi Papua David Harold Waromi melakukan pertemuan dengan Penjabat Gubernur Papua Ramses Limbong pada pertemuan ini membahas pelaksanaan program Makan Bergizi Gratis (MBG) di Papua. #dpdri #papua #MBG #daridaerahuntukindonesia https://t.co/Z1ltfUVz3z;1,89473E+18;https://pbs.twimg.com/media/GktqZVNWwAAfSaw.jpg;;in;Senayan - Jakarta - Indonesia;0;0;0;https://x.com/DPDRI/status/1894725065314623511;977870468;DPDRI;
1,89369E+18;Thu Feb 27 14:00:29 +0000 2025;454;Netral;308;@piccaciow @mahimahitai itu sebelum dapet makan bergizi gratis mungkin kak;1,89511E+18;;piccaciow;in;;4;8;6;https://x.com/deliskaswagi/status/1895111769116565745;1970226859;deliskaswagi;
1,89475E+18;Wed Feb 26 14:07:49 +0000 2025;0;Netral;309;Gibran menekankan keberhasilan program-program prioritas pemerintah pusat termasuk makan bergizi gratis salah satunya bergantung dengan adanya sinergi antara pemerintah pusat dan pemerintah daerah. https://t.co/iWL1HeXZZY;1,89475E+18;;;in;NKRI;0;0;0;https://x.com/antaranews/status/1894751226820206991;18071520;antaranews;
1,89395E+18;Mon Feb 24 08:55:08 +0000 2025;2535;Negatif;311;Solidaritas Pelajar Menolak Program Makan Bergizi Gratis mereka menginginkan Pendidikan Gratis. Mungin rakyat Papua jeli bhw program ini hanya akan dijadikan kedok utk upaya pemangkasan anggaran dg dalih Efesiensi Anggaran yg nantinya akan dipakai utk PSN. https://t.co/4lQA2sgRiM;1,89395E+18;https://pbs.twimg.com/ext_tw_video_thumb/1893947677768814592/pu/img/qL_nv0eJ09MMRvbn.jpg;;in;Cengkareng, Indonesia;18;87;866;https://x.com/NenkMonica/status/1893947759046058364;1,04031E+18;NenkMonica;
1,88897E+18;Mon Feb 10 15:08:35 +0000 2025;25140;Negatif;312;"Ternyata Makan Bergizi Gratis itu ga ada gizinya &amp; ga gratis ya? Kenapa sih hal kecil kaya gini aja harus bohong";1,88897E+18;;;in;Jakarta Capital Region;69;37;7468;https://x.com/Ikramsp_/status/1888968309661700494;551709693;Ikramsp_;
1,89346E+18;Sun Feb 23 00:40:48 +0000 2025;4301;Negatif;313;Jika Programnya adalah Pendidikan Gratis maka 7 orang anak ini akan mendapatkan PENDIDIKAN GRATIS itu. Karna Programnya adalah MAKAN SIANG GRATIS maka yg mendapatkan Makan Siang Gratis itu hanya 2 orang anak saja..!! https://t.co/gGWSGp3ydO;1,89346E+18;https://pbs.twimg.com/media/Gkbstn4XoAAyucH.jpg;;in;ÜT: -6.1389099,106.7214539;46;143;1626;https://x.com/AirinDatangLagi/status/1893460968006656349;228628424;AirinDatangLagi;
1,89496E+18;Thu Feb 27 03:42:49 +0000 2025;0;Positif;315;Dapur Pusat Siap Dukung Makan Bergizi Gratis untuk Anak Papua #JepangDanUNICEFDukungMBG https://t.co/STnBAXX7cv;1,89496E+18;https://pbs.twimg.com/media/Gkw8vHMWcAAXjjZ.jpg;;in;SND;0;0;0;https://x.com/bbhiww/status/1894956326390018449;1,37676E+18;bbhiww;
1,89313E+18;Sat Feb 22 02:48:18 +0000 2025;1917;Negatif;316;makanan dan minuman gratis yang tidak sampai memotong anggaran pendidikan https://t.co/I0g1SKiJJp;1,89313E+18;https://pbs.twimg.com/media/GkXASiIaAAAh0k1.jpg;;in;she/her;4;12;329;https://x.com/aromapetrikorr/status/1893130668273717403;562801010;aromapetrikorr;
1,89004E+18;Thu Feb 13 14:22:04 +0000 2025;4721;Negatif;317;Anak sekolahan dapet makan siang gratis tiap hari tapi gak dapet kesempatan buat lanjut pendidikan. Perut kenyang tapi masa depan terancam. Niat sekolah buat memutus rantai kemiskinan tapi 'terpaksa' merelakan harapannya demi makan siang. #PeringatanDarurat #savekipkuliah https://t.co/FIpTyPhqSB;1,89004E+18;https://pbs.twimg.com/media/GjrIwzXaQAAN2oj.jpg;;in;Bandung, Jawa Barat;34;173;2327;https://x.com/billie9eulis/status/1890043769153831199;1,14408E+18;billie9eulis;
1,88563E+18;Sat Feb 01 11:22:14 +0000 2025;3015;Netral;318;EKONOMI KITA MAJU KARENA PROGRAM MAKAN BERGIZI GRATIS CAMKAN ITU! SEKARANG SRI MULYANI PUNYA RUANG FISKAL UNTUK MENGANGGARKAN MAKAN BERGIZI GRATIS JADI RP 50 RIBU PER PORSI.;1,88565E+18;;KemenperinRI;in;imamnya @tucarino_;139;16;67;https://x.com/KemenperinRI/status/1885649857572225295;1,03079E+18;KemenperinRI;
1,89471E+18;Wed Feb 26 11:04:55 +0000 2025;0;Positif;319;Ada ribuan siswa di Pacitan yang menikmati program makan bergizi gratis atau MBG. Begini penjelasan pemkab. https://t.co/hHCeWbvtEi;1,89471E+18;;;in;Madiun;0;0;0;https://x.com/radarmadiunweb/status/1894705197596766308;1404018642;radarmadiunweb;
1,89494E+18;Thu Feb 27 02:33:59 +0000 2025;0;Netral;320;Mendukbangga meninjau pelaksanaan simulai distribusi MBG di Kota Madiun. Kali ini makan bergizi gratis menyasar ibu hamil hingga balita. https://t.co/T1tpaUK6Y9;1,89494E+18;;;in;Madiun;0;0;0;https://x.com/radarmadiunweb/status/1894939002240663987;1404018642;radarmadiunweb;
1,89498E+18;Thu Feb 27 05:22:19 +0000 2025;5;Netral;321;Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengatakan bahwa Program Makan Bergizi Gratis (MBG) akan tetap dilaksanakan selama bulan Ramadan pada Maret 2025. Namun akan ada perubahan dalam menu dan sistem distribusinya. Menu yang dikirimkan bukan makanan segar seperti https://t.co/W8HtOMxwdF;1,89498E+18;https://pbs.twimg.com/media/GkxTgGXXcAA25_V.jpg;;in;Jakarta;3;7;4;https://x.com/kompascom/status/1894981366254837873;23343960;kompascom;
1,89513E+18;Thu Feb 27 14:54:20 +0000 2025;5;Netral;322;Pangkalan TNI Angkatan Udara (Lanud) Haluoleo bekerja sama dengan Kamar Dagang dan Industri (Kadin) Sulawesi Tenggara (Sultra) melaksanakan uji coba distribusi 307 porsi Makan Bergizi Gratis (MBG) kepada siswa Sekolah Dasar di Kecamatan Ranomeeto Barat Kabupaten Konawe Selatan https://t.co/DPLvV4KTk8;1,89513E+18;https://pbs.twimg.com/media/GkzWU2paoAYovds.jpg;;in;Mabes TNI, Cilangkap;0;0;0;https://x.com/Puspen_TNI/status/1895125320019386452;594386753;Puspen_TNI;
1,89525E+18;Thu Feb 27 22:50:39 +0000 2025;0;Negatif;323;Respon Program Makan Bergizi Gratis GMNI Rembang Minta Presiden Tinjau Ulang Program MBG aliansi BEM https://t.co/TWwS4H6yXR;1,89525E+18;;;in;;0;0;0;https://x.com/lunacuteaja/status/1895245189897408749;1,48816E+18;lunacuteaja;
1,89498E+18;Thu Feb 27 05:36:23 +0000 2025;0;Netral;324;Kebumen - Babinsa Koramil 01/Kebumen Lakukan Pendataan Pelajar untuk Program Makan Bergizi Gratis Tahun 2025 siswa di sekolah SMK Batik Sakti Kbm dan SD N 1 Bumirejo Kecamatan Kebumen Kabupaten Kebumen https://t.co/XjMM2nhThn;1,89498E+18;https://pbs.twimg.com/media/GkxWuYuXwAAmX4-.jpg;;in;Jl. Lingkar Selatan,Kebumen;0;0;0;https://x.com/0709Kodim/status/1894984906658468199;2923624434;0709Kodim;
1,89005E+18;Thu Feb 13 14:31:58 +0000 2025;545;Netral;325;Pendidikan gratis untuk mengisi otak Makan Gratis untuk mengisi sepitenk !!! #PeringatanDarurat https://t.co/xxksaZztup;1,89005E+18;https://pbs.twimg.com/media/GjrLCYXasAA_D4O.jpg;;in;Indonesia;3;10;233;https://x.com/EngkongAdu/status/1890046259408585064;3241665956;EngkongAdu;
1,89466E+18;Wed Feb 26 07:47:29 +0000 2025;0;Positif;327;Babinsa Samarinda Dampingi Program Makan Bergizi Gratis di Wilayahnya #tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat https://t.co/hYkl5VOXG6;1,89466E+18;https://pbs.twimg.com/media/GksrIQWbkAIohg4.jpg;;in;Kalimantan Timur, Indonesia;0;0;0;https://x.com/korem091asn/status/1894655510869414078;9,26318E+17;korem091asn;
1,89502E+18;Thu Feb 27 08:00:01 +0000 2025;0;Positif;328;Kepala Badan Gizi Nasional Dadan Hindayana mengatakan program makan bergizi gratis tetap berjalan meskipun di bulan puasa. Namun makanan yang akan disiapkan adalah makanan yang tahan lama sehingga anak-anak bisa membawa ke rumah untuk disantap saat berbuka puasa. #SmartNews https://t.co/Bwg2Yms45Q;1,89502E+18;https://pbs.twimg.com/media/GkxgQ3hWwAADZ_h.jpg;;in;Jl. Kebahagiaan No.4-14Jakarta;0;0;0;https://x.com/RadioSmartFM/status/1895021051656184043;177084452;RadioSmartFM;
1,89468E+18;Wed Feb 26 09:28:39 +0000 2025;0;Positif;329;Kepala BGN Dadan Hindayana menegaskan bahwa Program Makan Bergizi Gratis (MBG) tetap dilaksanakan selama bulan Ramadhan. Namun mekanisme distribusi akan disesuaikan dengan kondisi puasa yaitu makanan akan diberikan kepada siswa untuk dibawa pulang. https://t.co/7MExc9eRXZ;1,89468E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/spills_media/status/1894680970336547302;1,53964E+18;spills_media;
1,89507E+18;Thu Feb 27 11:33:08 +0000 2025;0;Negatif;330;Stop lah kalian sebut makan bergizi gratis MAKAN GRATIS aja Bahasa juga membentuk persepsi;1,89507E+18;;;in;Prague, Czech Republic;0;0;0;https://x.com/primrrrrose/status/1895074683739160853;1,02393E+18;primrrrrose;
1,89515E+18;Thu Feb 27 16:42:07 +0000 2025;0;Positif;331;Warga Manokwari Terima Sosialisasi Program Makan Bergizi Gratis https://t.co/yUlKBaOWG3;1,89515E+18;;;in;Indonesia;0;0;0;https://x.com/KuretaID/status/1895152443882905857;1,36973E+18;KuretaID;
1,89498E+18;Thu Feb 27 04:58:01 +0000 2025;0;Positif;332;Koperasi Salurkan 2.348 Liter Susu buat Makan Bergizi Gratis https://t.co/mU76xstUzs;1,89498E+18;;;in;Indonesia;0;0;0;https://x.com/ilhamiasnawi/status/1894975249353240884;305657272;ilhamiasnawi;
1,89494E+18;Thu Feb 27 02:24:58 +0000 2025;0;Positif;333;Keceriaan Siswa SDN 4 Gumelar Saat Terima Makan Bergizi Gratis https://t.co/0c3Ntu7C5n;1,89494E+18;https://pbs.twimg.com/media/Gkwq1IyW8AAT-XV.jpg;;in;;0;0;0;https://x.com/penrem071_wk/status/1894936734510784833;8,45135E+17;penrem071_wk;
1,89506E+18;Thu Feb 27 10:43:00 +0000 2025;17;Netral;334;Program Makan Bergizi gratis tetap akan dijalankan selama Ramadan mendatang. Pihak BGN mengatakan tengah melakukan uji coba terkait dengan ketahanan menu makanan yang akan diberikan saat bulan puasa. #MakanBergiziGratis #MBG #Ramadan #Asumsico https://t.co/AByYojQ8Tn;1,89506E+18;https://pbs.twimg.com/media/Gkycv_NaoAUoAiu.jpg;;in;Jakarta Capital Region;3;4;2;https://x.com/asumsico/status/1895062068971393115;8,29367E+17;asumsico;
1,89474E+18;Wed Feb 26 13:40:27 +0000 2025;1;Negatif;335;Selama ini ngisi di pertamax berasa udah paling sombong taunya gua di kibulin anjinggg;1,89474E+18;;;in;Indonesia;0;2;0;https://x.com/mamaspangestu/status/1894744338783150261;8,35415E+17;mamaspangestu;
1,89491E+18;Thu Feb 27 00:20:55 +0000 2025;0;Negatif;336;Seperti pendidikan gratis jauh lebih urgen daripada Makan Bergizi Gratis;1,89491E+18;;;in;Kota Pekalongan, Jawa Tengah;0;0;0;https://x.com/Marbot_Udien/status/1894905516570354135;3827798354;Marbot_Udien;
1,89498E+18;Thu Feb 27 05:14:24 +0000 2025;0;Positif;337;Pemkot Denpasar melalui Dinas Pendidikan Kepemudaan dan Olahraga (Disdikpora) mendukung penuh program makan bergizi gratis (MBG) yang merupakan salah satu program unggulan Presiden RI Prabowo Subianto. https://t.co/SrQmI2rXqc;1,89498E+18;;;in;Denpasar, Bali;0;0;0;https://x.com/nusabalicom/status/1894979374828658992;2655442453;nusabalicom;
1,89108E+18;Sun Feb 16 10:52:38 +0000 2025;831;Netral;338;Prabowo Comot Rp 392 T Hasil Efisiensi Buat Makan Bergizi Gratis https://t.co/dNLCRZI2o1;1,89108E+18;;;in;;66;192;185;https://x.com/CNNIndonesia/status/1891078228535910732;17128975;CNNIndonesia;
1,89474E+18;Wed Feb 26 13:29:12 +0000 2025;2;Netral;339;Karena My Golden Blood udah muncul trailernya banyak yg tweet terus judulnya pasti disingkat jadi MGB... Tapi mataku sliwer selalu bacanya MBG alias Makan_Bergizi_Gratis ;1,89474E+18;;;in;;0;0;0;https://x.com/lin_stan_life/status/1894741505094598712;1,41984E+18;lin_stan_life;
1,89477E+18;Wed Feb 26 15:26:38 +0000 2025;0;Positif;340;Menkop Dorong Penyerapan Susu Koperasi dalam Program Makan Bergizi Gratis https://t.co/u1zSkCh1Yg;1,89477E+18;;;in;Kota Manado, Sulawesi Utara;0;0;0;https://x.com/eksposetimes/status/1894771059402174573;1,88129E+18;eksposetimes;
1,8951E+18;Thu Feb 27 13:15:52 +0000 2025;0;Negatif;341;Program Makan Bergizi Gratis Disorot Lagi: Temuan Buah Basi dan Evaluasi Minim https://t.co/2pXImIChYO;1,8951E+18;;;in;Bulukumba, Sulawesi Selatan;0;0;0;https://x.com/sulawesinetwrk/status/1895100537546383536;1,6628E+18;sulawesinetwrk;
